iter	Passed	Remaining
217	126	2202
218	127	2200
219	127	2197
220	128	2195
221	128	2192
222	129	2190
223	129	2189
224	130	2187
225	130	2185
226	131	2184
227	131	2182
228	132	2179
229	132	2177
230	133	2175
231	133	2172
232	134	2170
233	134	2168
234	135	2167
235	135	2165
236	136	2163
237	136	2161
238	137	2159
239	137	2156
240	138	2155
241	138	2153
242	139	2151
243	139	2149
244	140	2147
245	140	2146
246	141	2144
247	141	2142
248	142	2140
249	142	2138
250	143	2135
251	143	2133
252	143	2131
253	144	2129
254	144	2127
255	145	2125
256	145	2124
257	146	2122
258	146	2120
259	147	2119
260	147	2117
261	148	2116
262	148	2115
263	149	2114
264	149	2112
265	150	2110
266	150	2109
267	151	2107
268	151	2105
269	152	2105
270	152	2104
271	153	2102
272	153	2101
273	154	2099
274	154	2097
275	155	2096
276	155	2094
277	156	2092
278	156	2091
279	157	2089
280	157	2087
281	158	2086
282	158	2084
283	159	2082
284	159	2080
285	160	2079
286	160	2077
287	161	2075
288	161	2073
289	161	2071
290	162	2070
291	162	2068
292	163	2067
293	163	2065
294	164	2063
295	164	2061
296	165	2060
297	165	2058
298	166	2057
299	166	2055
300	167	2054
301	167	2053
302	168	2052
303	168	2051
304	169	2049
305	169	2048
306	170	2047
307	170	2045
308	171	2044
309	171	2042
310	172	2041
311	172	2040
312	173	2038
313	173	2036
314	173	2035
315	174	2034
316	174	2032
317	175	2030
318	175	2028
319	176	2027
320	176	2026
321	177	2025
322	177	2024
323	178	2023
324	178	2021
325	179	2020
326	179	2018
327	180	2017
328	180	2016
329	181	2014
330	181	2013
331	182	2012
332	182	2010
333	183	2009
334	183	2007
335	183	2006
336	184	2004
337	184	2003
338	185	2002
339	185	2001
340	186	2000
341	186	1999
342	187	1999
343	188	1998
344	188	1998
345	189	1997
346	189	1996
347	190	1994
348	190	1993
349	191	1992
350	191	1991
351	192	1991
352	192	1990
353	193	1988
354	193	1987
355	194	1986
356	194	1985
357	195	1983
358	195	1983
359	196	1981
360	196	1980
361	196	1979
362	197	1977
363	197	1977
364	198	1975
365	198	1975
366	199	1974
367	199	1972
368	200	1971
369	200	1971
370	201	1970
371	201	1969
372	202	1968
373	202	1967
374	203	1965
375	203	1964
376	204	1964
377	204	1963
378	205	1962
379	205	1960
380	206	1959
381	206	1958
382	207	1957
383	207	1957
384	208	1955
385	208	1954
386	209	1953
387	209	1952
388	210	1951
389	210	1950
390	211	1948
391	211	1947
392	212	1946
393	212	1945
394	213	1944
395	213	1943
396	214	1943
397	214	1941
398	215	1940
399	215	1940
400	216	1939
401	216	1938
402	217	1936
403	217	1935
404	217	1934
405	218	1934
406	218	1932
407	219	1932
408	220	1931
409	220	1930
410	220	1929
411	221	1928
412	221	1927
413	222	1926
414	222	1926
415	223	1925
416	223	1924
417	224	1923
418	224	1922
419	225	1921
420	225	1920
421	226	1919
422	226	1918
423	227	1917
424	227	1915
425	228	1914
426	228	1914
427	229	1913
428	229	1912
429	230	1911
430	230	1910
431	231	1909
432	231	1908
433	232	1907
434	232	1906
435	233	1905
436	233	1905
437	234	1904
438	234	1903
439	235	1902
440	235	1902
441	236	1903
442	236	1902
443	237	1902
444	238	1901
445	238	1901
446	239	1901
447	239	1901
448	240	1900
449	240	1900
450	241	1900
451	242	1900
452	242	1900
453	243	1899
454	243	1898
455	244	1898
456	244	1898
457	245	1897
458	245	1896
459	246	1896
460	247	1896
461	247	1896
462	248	1896
463	248	1895
464	249	1895
465	249	1894
466	250	1894
467	250	1894
468	251	1893
469	252	1893
470	252	1892
471	253	1891
472	253	1891
473	254	1891
474	254	1890
475	255	1889
476	255	1888
477	256	1887
478	256	1887
479	257	1886
480	257	1885
481	258	1885
482	258	1884
483	259	1884
484	260	1884
485	260	1884
486	261	1884
487	261	1883
488	262	1883
489	262	1883
490	263	1882
491	263	1882
492	264	1881
493	264	1880
494	265	1880
495	266	1879
496	266	1878
497	267	1878
498	267	1877
499	268	1876
500	268	1876
501	269	1875
502	269	1874
503	270	1873
504	270	1873
505	271	1872
506	271	1872
507	272	1871
508	272	1870
509	273	1869
510	273	1869
511	274	1868
512	274	1867
513	275	1866
514	275	1865
515	276	1864
516	276	1863
517	277	1863
518	277	1862
519	278	1861
520	278	1861
521	279	1860
522	279	1859
523	280	1858
524	280	1857
525	281	1856
526	281	1855
527	282	1854
528	282	1854
529	283	1853
530	283	1853
531	284	1853
532	284	1852
533	285	1851
534	285	1851
535	286	1850
536	286	1850
537	287	1849
538	287	1848
539	288	1848
540	289	1848
541	289	1847
542	290	1847
543	290	1846
544	291	1846
545	291	1845
546	292	1844
547	292	1843
548	293	1842
549	293	1842
550	294	1841
551	294	1840
552	295	1840
553	295	1839
554	296	1839
555	296	1838
556	297	1838
557	297	1837
558	298	1836
559	298	1836
560	299	1835
561	300	1835
562	300	1834
563	301	1834
564	301	1834
565	302	1833
566	302	1832
567	303	1831
568	303	1830
569	304	1829
570	304	1828
571	305	1828
572	305	1827
573	306	1826
574	306	1826
575	307	1825
576	307	1824
577	307	1823
578	308	1822
579	308	1821
580	309	1821
581	309	1820
582	310	1819
583	310	1818
584	311	1817
585	311	1817
586	312	1816
587	312	1815
588	313	1815
589	314	1815
590	314	1814
591	315	1814
592	315	1813
593	316	1813
594	316	1812
595	317	1811
596	317	1811
597	318	1811
598	318	1810
599	319	1810
600	319	1809
601	320	1808
602	320	1808
603	321	1807
604	322	1807
605	322	1807
606	323	1806
607	323	1805
608	324	1805
609	324	1804
610	325	1805
611	326	1804
612	326	1804
613	327	1803
614	327	1803
615	328	1802
616	328	1802
617	329	1801
618	329	1801
619	330	1800
620	330	1800
621	331	1799
622	331	1799
623	332	1798
624	332	1798
625	333	1797
626	334	1797
627	334	1796
628	335	1795
629	335	1794
630	336	1794
631	336	1793
632	337	1792
633	337	1791
634	337	1790
635	338	1790
636	338	1789
637	339	1788
638	339	1787
639	340	1786
640	340	1786
641	341	1785
642	341	1784
643	342	1783
644	342	1783
645	343	1782
646	343	1781
647	344	1780
648	344	1780
649	345	1779
650	345	1778
651	346	1777
652	346	1777
653	347	1776
654	347	1775
655	348	1774
656	348	1773
657	349	1773
658	349	1772
659	350	1771
660	350	1770
661	350	1769
662	351	1768
663	352	1768
664	352	1769
665	353	1768
666	353	1768
667	354	1767
668	354	1767
669	355	1766
670	355	1766
671	356	1765
672	356	1764
673	357	1763
674	358	1763
675	358	1762
676	358	1762
677	359	1761
678	359	1760
679	360	1759
680	360	1759
681	361	1758
682	361	1757
683	362	1756
684	362	1756
685	363	1755
686	363	1754
687	364	1753
688	364	1753
689	365	1752
690	365	1751
691	366	1750
692	366	1750
693	367	1749
694	367	1748
695	368	1747
696	368	1746
697	369	1745
698	369	1745
699	370	1744
700	370	1744
701	371	1744
702	371	1743
703	372	1742
704	372	1742
705	373	1741
706	373	1740
707	374	1739
708	374	1738
709	375	1737
710	375	1737
711	376	1736
712	376	1735
713	377	1735
714	377	1734
715	377	1733
716	378	1732
717	378	1731
718	379	1731
719	379	1730
720	380	1730
721	380	1729
722	381	1728
723	381	1728
724	382	1727
725	382	1726
726	383	1725
727	383	1725
728	384	1724
729	384	1723
730	385	1723
731	385	1722
732	386	1722
733	386	1721
734	387	1720
735	387	1720
736	388	1719
737	388	1718
738	389	1718
739	389	1718
740	390	1717
741	390	1716
742	391	1715
743	391	1715
744	392	1714
745	392	1714
746	393	1713
747	393	1712
748	394	1712
749	394	1711
750	395	1711
751	395	1710
752	396	1709
753	396	1708
754	397	1708
755	397	1707
756	398	1706
757	398	1705
758	399	1705
759	399	1704
760	400	1706
761	401	1706
762	402	1706
763	403	1708
764	404	1708
765	404	1708
766	405	1708
767	405	1707
768	406	1707
769	406	1706
770	407	1706
771	408	1706
772	408	1706
773	409	1706
774	409	1705
775	410	1705
776	411	1705
777	411	1704
778	412	1703
779	412	1703
780	413	1702
781	413	1702
782	414	1702
783	414	1701
784	415	1701
785	415	1701
786	416	1700
787	417	1700
788	417	1699
789	418	1698
790	418	1698
791	419	1697
792	419	1696
793	420	1696
794	420	1695
795	421	1694
796	421	1694
797	422	1693
798	422	1692
799	423	1692
800	423	1691
801	424	1691
802	424	1690
803	425	1689
804	425	1688
805	426	1688
806	426	1687
807	427	1686
808	427	1686
809	427	1685
810	428	1684
811	428	1684
812	429	1683
813	429	1682
814	430	1681
815	430	1680
816	431	1680
817	431	1679
818	432	1679
819	432	1678
820	433	1677
821	433	1677
822	434	1676
823	434	1675
824	435	1675
825	435	1674
826	436	1673
827	436	1672
828	437	1672
829	437	1671
830	438	1671
831	438	1671
832	439	1670
833	440	1670
834	440	1670
835	441	1669
836	441	1669
837	442	1669
838	442	1668
839	443	1668
840	444	1668
841	444	1668
842	445	1668
843	446	1668
844	446	1668
845	447	1668
846	448	1668
847	448	1668
848	449	1668
849	450	1667
850	450	1667
851	451	1667
852	451	1667
853	452	1666
854	453	1666
855	453	1665
856	454	1665
857	454	1665
858	455	1665
859	455	1664
860	456	1664
861	457	1664
862	457	1663
863	458	1663
864	458	1663
865	459	1663
866	460	1662
867	460	1662
868	461	1662
869	461	1661
870	462	1661
871	463	1661
872	463	1661
873	464	1660
874	464	1660
875	465	1660
876	466	1659
877	466	1659
878	467	1659
879	467	1658
880	468	1658
881	469	1658
882	469	1658
883	470	1658
884	470	1657
885	471	1657
886	472	1657
887	472	1656
888	473	1656
889	473	1655
890	474	1655
891	475	1655
892	475	1654
893	476	1654
894	476	1654
895	477	1654
896	478	1653
897	479	1655
898	479	1655
899	480	1655
900	481	1654
901	481	1654
902	482	1654
903	482	1653
904	483	1653
905	484	1653
906	484	1652
907	485	1652
908	485	1652
909	486	1651
910	486	1651
911	487	1650
912	488	1650
913	488	1650
914	489	1649
915	489	1649
916	490	1648
917	490	1648
918	491	1648
919	492	1647
920	492	1647
921	493	1646
922	493	1646
923	494	1646
924	495	1645
925	495	1645
926	496	1644
927	496	1644
928	497	1643
929	497	1643
930	498	1643
931	499	1642
932	499	1642
933	500	1641
934	500	1641
935	501	1641
936	501	1640
937	502	1640
938	503	1640
939	503	1640
940	504	1639
941	504	1639
942	505	1639
943	506	1639
944	506	1638
945	507	1638
946	508	1638
947	508	1638
948	509	1638
949	510	1638
950	510	1638
951	511	1637
952	512	1637
953	512	1637
954	513	1637
955	514	1637
956	515	1637
957	515	1637
958	516	1637
959	516	1636
960	517	1636
961	518	1635
962	518	1635
963	519	1634
964	519	1634
965	520	1634
966	521	1634
967	521	1634
968	522	1633
969	522	1633
970	523	1632
971	523	1632
972	524	1631
973	525	1631
974	525	1631
975	526	1630
976	526	1630
977	527	1629
978	527	1629
979	528	1628
980	529	1628
981	529	1627
982	530	1627
983	530	1627
984	531	1626
985	532	1626
986	532	1625
987	533	1625
988	533	1625
989	534	1624
990	534	1624
991	535	1623
992	536	1623
993	536	1622
994	537	1622
995	537	1621
996	538	1621
997	538	1620
998	539	1620
999	540	1620
1000	540	1619
1001	541	1619
1002	541	1618
1003	542	1618
1004	542	1618
1005	543	1617
1006	544	1617
1007	544	1616
1008	545	1616
1009	545	1616
1010	546	1615
1011	547	1615
1012	547	1614
1013	548	1614
1014	548	1614
1015	549	1613
1016	549	1613
1017	550	1612
1018	551	1612
1019	551	1611
1020	552	1611
1021	552	1611
1022	553	1610
1023	554	1610
1024	554	1609
1025	555	1609
1026	555	1608
1027	556	1608
1028	556	1608
1029	557	1607
1030	558	1607
1031	558	1606
1032	559	1606
1033	559	1605
1034	560	1605
1035	561	1605
1036	561	1604
1037	562	1604
1038	562	1603
1039	563	1603
1040	563	1602
1041	564	1602
1042	565	1602
1043	565	1601
1044	566	1601
1045	566	1600
1046	567	1600
1047	568	1600
1048	568	1599
1049	569	1599
1050	569	1598
1051	570	1598
1052	570	1597
1053	571	1597
1054	572	1596
1055	572	1596
1056	573	1596
1057	573	1595
1058	574	1595
1059	574	1594
1060	575	1594
1061	576	1593
1062	576	1593
1063	577	1592
1064	577	1592
1065	578	1591
1066	579	1591
1067	579	1591
1068	580	1590
1069	580	1590
1070	581	1589
1071	581	1589
1072	582	1588
1073	583	1588
1074	583	1588
1075	584	1587
1076	584	1587
1077	585	1586
1078	585	1586
1079	586	1585
1080	587	1585
1081	587	1584
1082	588	1584
1083	588	1583
1084	589	1583
1085	589	1582
1086	590	1582
1087	591	1581
1088	591	1581
1089	592	1581
1090	592	1580
1091	593	1580
1092	594	1580
1093	594	1579
1094	595	1579
1095	595	1579
1096	596	1578
1097	597	1578
1098	597	1577
1099	598	1577
1100	598	1576
1101	599	1576
1102	600	1575
1103	600	1575
1104	601	1575
1105	601	1574
1106	602	1574
1107	602	1573
1108	603	1573
1109	604	1572
1110	604	1572
1111	605	1571
1112	605	1571
1113	606	1570
1114	606	1570
1115	607	1570
1116	608	1569
1117	608	1569
1118	609	1568
1119	609	1568
1120	610	1567
1121	611	1567
1122	611	1566
1123	612	1566
1124	612	1565
1125	613	1565
1126	613	1564
1127	614	1564
1128	615	1563
1129	615	1563
1130	616	1563
1131	616	1562
1132	617	1562
1133	617	1561
1134	618	1561
1135	619	1560
1136	619	1560
1137	620	1559
1138	620	1559
1139	621	1558
1140	621	1558
1141	622	1557
1142	623	1557
1143	623	1557
1144	624	1556
1145	624	1556
1146	625	1555
1147	625	1554
1148	626	1554
1149	627	1554
1150	627	1553
1151	628	1553
1152	628	1552
1153	629	1552
1154	629	1551
1155	630	1551
1156	631	1550
1157	631	1550
1158	632	1549
1159	632	1549
1160	633	1548
1161	634	1548
1162	634	1548
1163	635	1547
1164	635	1547
1165	636	1546
1166	636	1546
1167	637	1545
1168	638	1545
1169	638	1544
1170	639	1544
1171	639	1543
1172	640	1543
1173	640	1542
1174	641	1542
1175	642	1541
1176	642	1541
1177	643	1540
1178	643	1540
1179	644	1539
1180	644	1539
1181	645	1538
1182	646	1538
1183	646	1537
1184	647	1537
1185	647	1536
1186	648	1536
1187	648	1535
1188	649	1535
1189	650	1534
1190	650	1534
1191	651	1534
1192	651	1533
1193	652	1533
1194	652	1532
1195	653	1532
1196	654	1531
1197	654	1531
1198	655	1530
1199	655	1530
1200	656	1529
1201	656	1529
1202	657	1528
1203	658	1528
1204	658	1527
1205	659	1527
1206	659	1526
1207	660	1526
1208	660	1525
1209	661	1525
1210	662	1524
1211	662	1524
1212	663	1523
1213	663	1523
1214	664	1522
1215	664	1522
1216	665	1521
1217	666	1521
1218	666	1520
1219	667	1520
1220	667	1519
1221	668	1519
1222	668	1518
1223	669	1518
1224	670	1517
1225	670	1517
1226	671	1517
1227	671	1516
1228	672	1516
1229	672	1515
1230	673	1515
1231	674	1514
1232	674	1513
1233	675	1513
1234	675	1513
1235	676	1512
1236	676	1511
1237	677	1511
1238	678	1510
1239	678	1510
1240	679	1509
1241	679	1509
1242	680	1508
1243	680	1507
1244	680	1506
1245	681	1506
1246	681	1505
1247	682	1504
1248	682	1503
1249	683	1503
1250	683	1502
1251	684	1502
1252	684	1501
1253	685	1500
1254	685	1500
1255	686	1499
1256	686	1498
1257	687	1497
1258	687	1497
1259	688	1496
1260	688	1495
1261	689	1495
1262	689	1494
1263	689	1493
1264	690	1492
1265	690	1491
1266	691	1491
1267	691	1490
1268	692	1489
1269	692	1489
1270	693	1488
1271	693	1487
1272	694	1487
1273	694	1486
1274	695	1485
1275	695	1485
1276	696	1484
1277	696	1483
1278	697	1483
1279	697	1482
1280	698	1481
1281	698	1481
1282	699	1480
1283	699	1479
1284	699	1478
1285	700	1478
1286	700	1477
1287	701	1476
1288	701	1476
1289	702	1475
1290	702	1475
1291	703	1474
1292	703	1473
1293	704	1472
1294	704	1472
1295	705	1471
1296	705	1470
1297	706	1470
1298	706	1469
1299	707	1468
1300	707	1467
1301	708	1467
1302	708	1466
1303	708	1465
1304	709	1465
1305	709	1464
1306	710	1463
1307	710	1463
1308	711	1462
1309	711	1461
1310	712	1460
1311	712	1460
1312	713	1459
1313	713	1458
1314	714	1458
1315	714	1457
1316	715	1456
1317	715	1455
1318	715	1455
1319	716	1454
1320	716	1453
1321	717	1453
1322	717	1452
1323	718	1451
1324	718	1451
1325	719	1450
1326	719	1449
1327	720	1449
1328	720	1448
1329	721	1447
1330	721	1446
1331	722	1446
1332	722	1445
1333	722	1444
1334	723	1444
1335	723	1443
1336	724	1442
1337	724	1442
1338	725	1441
1339	725	1440
1340	726	1440
1341	726	1439
1342	727	1438
1343	727	1438
1344	728	1437
1345	728	1437
1346	729	1436
1347	729	1435
1348	730	1435
1349	730	1434
1350	731	1433
1351	731	1433
1352	732	1432
1353	732	1431
1354	733	1431
1355	733	1430
1356	734	1429
1357	734	1428
1358	734	1428
1359	735	1427
1360	735	1426
1361	736	1426
1362	736	1425
1363	737	1424
1364	737	1424
1365	738	1423
1366	738	1422
1367	739	1422
1368	739	1421
1369	740	1420
1370	740	1420
1371	741	1419
1372	741	1418
1373	741	1418
1374	742	1417
1375	742	1416
1376	743	1416
1377	743	1415
1378	744	1414
1379	744	1414
1380	745	1413
1381	745	1412
1382	746	1412
1383	746	1411
1384	747	1410
1385	747	1409
1386	748	1409
1387	748	1408
1388	749	1408
1389	749	1407
1390	750	1406
1391	750	1406
1392	751	1405
1393	751	1404
1394	751	1404
1395	752	1403
1396	752	1402
1397	753	1402
1398	753	1401
1399	754	1400
1400	754	1400
1401	755	1399
1402	755	1399
1403	756	1398
1404	756	1397
1405	757	1397
1406	757	1396
1407	758	1395
1408	758	1395
1409	759	1394
1410	759	1393
1411	760	1393
1412	760	1392
1413	760	1391
1414	761	1390
1415	761	1390
1416	762	1389
1417	762	1389
1418	763	1388
1419	763	1387
1420	764	1387
1421	764	1386
1422	765	1385
1423	765	1385
1424	766	1384
1425	766	1383
1426	767	1383
1427	767	1382
1428	768	1381
1429	768	1381
1430	769	1380
1431	769	1379
1432	770	1379
1433	770	1378
1434	770	1378
1435	771	1377
1436	772	1376
1437	772	1376
1438	772	1375
1439	773	1374
1440	773	1374
1441	774	1373
1442	774	1373
1443	775	1372
1444	775	1371
1445	776	1371
1446	776	1370
1447	777	1369
1448	777	1369
1449	778	1368
1450	778	1367
1451	779	1367
1452	779	1366
1453	779	1365
1454	780	1365
1455	780	1364
1456	781	1364
1457	782	1363
1458	782	1362
1459	782	1362
1460	783	1361
1461	783	1360
1462	784	1360
1463	784	1359
1464	785	1358
1465	785	1358
1466	786	1357
1467	786	1357
1468	787	1356
1469	787	1355
1470	788	1355
1471	788	1354
1472	789	1353
1473	789	1353
1474	790	1352
1475	790	1351
1476	790	1351
1477	791	1350
1478	791	1349
1479	792	1349
1480	792	1348
1481	793	1347
1482	793	1347
1483	794	1346
1484	794	1346
1485	795	1345
1486	795	1344
1487	796	1344
1488	796	1343
1489	797	1343
1490	797	1342
1491	798	1341
1492	798	1341
1493	799	1340
1494	799	1339
1495	800	1339
1496	800	1338
1497	801	1338
1498	801	1337
1499	802	1336
1500	802	1336
1501	803	1335
1502	803	1334
1503	803	1334
1504	804	1333
1505	804	1332
1506	805	1332
1507	805	1331
1508	806	1331
1509	806	1330
1510	807	1329
1511	807	1329
1512	808	1328
1513	808	1327
1514	809	1327
1515	809	1326
1516	810	1325
1517	810	1325
1518	810	1324
1519	811	1323
1520	811	1323
1521	812	1322
1522	812	1321
1523	813	1321
1524	813	1320
1525	814	1320
1526	814	1319
1527	815	1318
1528	815	1318
1529	816	1317
1530	816	1316
1531	817	1316
1532	817	1315
1533	818	1315
1534	818	1314
1535	819	1313
1536	819	1313
1537	819	1312
1538	820	1311
1539	820	1311
1540	821	1310
1541	821	1310
1542	822	1309
1543	822	1308
1544	823	1308
1545	823	1307
1546	824	1306
1547	824	1306
1548	825	1305
1549	825	1304
1550	826	1304
1551	826	1303
1552	827	1303
1553	827	1302
1554	828	1301
1555	828	1301
1556	828	1300
1557	829	1299
1558	829	1299
1559	830	1298
1560	830	1298
1561	831	1297
1562	831	1296
1563	832	1296
1564	832	1295
1565	833	1294
1566	833	1294
1567	833	1293
1568	834	1292
1569	834	1292
1570	835	1291
1571	835	1290
1572	836	1290
1573	836	1289
1574	837	1289
1575	837	1288
1576	838	1287
1577	838	1287
1578	839	1286
1579	839	1285
1580	840	1285
1581	840	1284
1582	841	1284
1583	841	1283
1584	842	1282
1585	842	1282
1586	843	1281
1587	843	1281
1588	843	1280
1589	844	1279
1590	844	1279
1591	845	1278
1592	845	1277
1593	846	1277
1594	846	1276
1595	847	1276
1596	847	1275
1597	848	1274
1598	848	1274
1599	849	1273
1600	849	1272
1601	849	1272
1602	850	1271
1603	850	1271
1604	851	1270
1605	851	1269
1606	852	1269
1607	852	1268
1608	853	1268
1609	853	1267
1610	854	1267
1611	854	1266
1612	855	1265
1613	856	1265
1614	856	1264
1615	857	1264
1616	857	1263
1617	857	1263
1618	858	1262
1619	858	1261
1620	859	1261
1621	859	1260
1622	860	1260
1623	860	1259
1624	861	1259
1625	861	1258
1626	862	1257
1627	862	1257
1628	863	1256
1629	863	1255
1630	864	1255
1631	864	1254
1632	865	1254
1633	865	1253
1634	866	1252
1635	866	1252
1636	867	1251
1637	867	1251
1638	868	1250
1639	868	1249
1640	868	1249
1641	869	1248
1642	869	1247
1643	870	1247
1644	870	1246
1645	871	1246
1646	871	1245
1647	872	1245
1648	872	1244
1649	873	1243
1650	873	1243
1651	874	1242
1652	874	1242
1653	875	1241
1654	875	1240
1655	876	1240
1656	876	1239
1657	877	1239
1658	877	1238
1659	878	1237
1660	878	1237
1661	879	1236
1662	879	1236
1663	880	1235
1664	880	1234
1665	880	1234
1666	881	1233
1667	881	1232
1668	882	1232
1669	882	1231
1670	883	1231
1671	883	1230
1672	884	1229
1673	884	1229
1674	885	1228
1675	885	1228
1676	886	1227
1677	886	1227
1678	887	1226
1679	887	1226
1680	888	1225
1681	888	1224
1682	889	1224
1683	889	1223
1684	890	1223
1685	890	1222
1686	891	1221
1687	891	1221
1688	892	1220
1689	892	1220
1690	893	1219
1691	893	1219
1692	894	1218
1693	894	1217
1694	895	1217
1695	895	1216
1696	896	1216
1697	896	1215
1698	897	1214
1699	897	1214
1700	898	1213
1701	898	1213
1702	898	1212
1703	899	1211
1704	899	1211
1705	900	1210
1706	900	1210
1707	901	1209
1708	901	1208
1709	902	1208
1710	902	1207
1711	903	1207
1712	903	1206
1713	904	1205
1714	904	1205
1715	905	1204
1716	905	1204
1717	906	1203
1718	906	1203
1719	907	1202
1720	907	1201
1721	908	1201
1722	908	1200
1723	908	1200
1724	909	1199
1725	910	1198
1726	910	1198
1727	911	1197
1728	911	1197
1729	912	1196
1730	912	1196
1731	913	1195
1732	913	1195
1733	914	1194
1734	914	1193
1735	914	1193
1736	915	1192
1737	915	1192
1738	916	1191
1739	916	1190
1740	917	1190
1741	917	1189
1742	918	1188
1743	918	1188
1744	919	1187
1745	919	1187
1746	920	1186
1747	920	1185
1748	920	1185
1749	921	1184
1750	921	1184
1751	922	1183
1752	922	1183
1753	923	1182
1754	924	1182
1755	924	1181
1756	925	1181
1757	925	1180
1758	926	1180
1759	927	1179
1760	927	1179
1761	928	1178
1762	928	1178
1763	929	1177
1764	930	1177
1765	930	1177
1766	931	1177
1767	932	1176
1768	932	1176
1769	933	1175
1770	933	1175
1771	934	1174
1772	934	1173
1773	935	1173
1774	935	1172
1775	936	1172
1776	936	1171
1777	936	1170
1778	937	1170
1779	937	1169
1780	938	1169
1781	938	1168
1782	939	1168
1783	939	1167
1784	940	1166
1785	940	1166
1786	941	1165
1787	941	1165
1788	942	1164
1789	942	1164
1790	943	1163
1791	943	1162
1792	944	1162
1793	944	1161
1794	945	1161
1795	945	1160
1796	946	1160
1797	946	1159
1798	947	1158
1799	947	1158
1800	948	1157
1801	948	1157
1802	949	1156
1803	949	1156
1804	950	1155
1805	950	1154
1806	951	1154
1807	951	1153
1808	952	1153
1809	952	1152
1810	953	1152
1811	953	1151
1812	954	1150
1813	954	1150
1814	955	1149
1815	955	1149
1816	955	1148
1817	956	1147
1818	956	1147
1819	957	1146
1820	957	1146
1821	958	1145
1822	958	1144
1823	959	1144
1824	959	1143
1825	960	1143
1826	960	1142
1827	961	1142
1828	961	1141
1829	962	1140
1830	962	1140
1831	962	1139
1832	963	1139
1833	963	1138
1834	964	1137
1835	964	1137
1836	965	1136
1837	965	1136
1838	966	1135
1839	966	1134
1840	967	1134
1841	967	1133
1842	968	1133
1843	968	1132
1844	969	1131
1845	969	1131
1846	970	1130
1847	970	1130
1848	971	1129
1849	971	1129
1850	972	1128
1851	972	1127
1852	973	1127
1853	973	1126
1854	973	1126
1855	974	1125
1856	974	1125
1857	975	1124
1858	975	1123
1859	976	1123
1860	976	1122
1861	977	1122
1862	977	1121
1863	978	1120
1864	978	1120
1865	979	1119
1866	979	1119
1867	980	1118
1868	980	1118
1869	981	1117
1870	981	1117
1871	982	1116
