iter	Passed	Remaining
244	192	2951
245	193	2946
246	193	2942
247	194	2937
248	194	2934
249	195	2931
250	195	2927
251	196	2922
252	197	2920
253	197	2917
254	198	2914
255	198	2909
256	199	2905
257	200	2901
258	200	2895
259	200	2891
260	201	2886
261	202	2882
262	202	2880
263	203	2877
264	204	2877
265	204	2873
266	205	2870
267	205	2865
268	206	2862
269	206	2858
270	207	2856
271	208	2860
272	209	2856
273	209	2851
274	210	2848
275	210	2844
276	211	2839
277	211	2836
278	212	2832
279	212	2828
280	213	2827
281	214	2824
282	214	2820
283	215	2817
284	215	2815
285	216	2816
286	217	2813
287	218	2811
288	218	2808
289	219	2805
290	220	2804
291	220	2802
292	221	2800
293	221	2798
294	222	2794
295	223	2791
296	223	2787
297	224	2787
298	225	2786
299	225	2781
300	226	2778
301	226	2775
302	227	2773
303	227	2771
304	228	2768
305	229	2765
306	229	2761
307	230	2761
308	230	2757
309	231	2755
310	232	2753
311	232	2752
312	233	2748
313	233	2744
314	234	2741
315	234	2738
316	235	2736
317	236	2733
318	236	2733
319	237	2731
320	238	2728
321	238	2724
322	239	2721
323	239	2719
324	240	2715
325	240	2711
326	241	2707
327	241	2703
328	242	2700
329	242	2697
330	242	2693
331	243	2691
332	244	2689
333	244	2686
334	245	2682
335	246	2683
336	246	2682
337	247	2680
338	247	2676
339	248	2673
340	248	2670
341	249	2668
342	249	2665
343	250	2661
344	250	2658
345	251	2656
346	252	2655
347	252	2653
348	253	2651
349	253	2648
350	254	2647
351	255	2644
352	255	2641
353	256	2638
354	256	2635
355	257	2633
356	257	2631
357	258	2629
358	259	2628
359	259	2624
360	260	2623
361	260	2620
362	261	2620
363	261	2616
364	262	2614
365	263	2611
366	263	2609
367	264	2606
368	264	2603
369	265	2600
370	265	2598
371	266	2596
372	266	2593
373	267	2589
374	267	2586
375	268	2584
376	268	2581
377	269	2578
378	269	2575
379	270	2572
380	270	2570
381	271	2568
382	271	2566
383	272	2564
384	272	2560
385	273	2557
386	273	2555
387	274	2552
388	274	2550
389	275	2548
390	275	2546
391	276	2544
392	276	2541
393	277	2539
394	277	2537
395	278	2534
396	278	2531
397	279	2530
398	280	2528
399	280	2526
400	281	2523
401	281	2521
402	282	2519
403	282	2516
404	283	2513
405	283	2511
406	284	2508
407	284	2506
408	285	2504
409	286	2504
410	286	2502
411	287	2500
412	287	2497
413	288	2498
414	288	2495
415	289	2494
416	290	2493
417	290	2492
418	291	2489
419	291	2486
420	292	2484
421	292	2481
422	293	2479
423	293	2476
424	294	2475
425	294	2473
426	295	2471
427	295	2468
428	296	2465
429	296	2463
430	297	2462
431	298	2461
432	298	2460
433	299	2458
434	300	2458
435	300	2457
436	301	2455
437	301	2452
438	302	2450
439	302	2450
440	303	2448
441	303	2445
442	304	2446
443	305	2443
444	305	2442
445	306	2439
446	306	2437
447	307	2435
448	307	2433
449	308	2430
450	308	2428
451	309	2425
452	309	2425
453	310	2424
454	310	2421
455	311	2420
456	311	2418
457	312	2417
458	313	2415
459	313	2413
460	314	2411
461	314	2411
462	315	2409
463	315	2407
464	316	2405
465	316	2403
466	317	2401
467	317	2399
468	318	2397
469	318	2394
470	319	2393
471	319	2391
472	320	2390
473	321	2388
474	321	2387
475	322	2384
476	322	2382
477	322	2379
478	323	2378
479	324	2376
480	324	2374
481	325	2373
482	325	2371
483	326	2369
484	326	2368
485	327	2366
486	327	2364
487	328	2362
488	328	2360
489	329	2358
490	329	2356
491	330	2354
492	330	2352
493	331	2350
494	331	2349
495	332	2347
496	332	2346
497	333	2343
498	333	2341
499	334	2340
500	334	2338
501	335	2337
502	336	2337
503	336	2335
504	337	2334
505	337	2332
506	338	2330
507	338	2327
508	339	2325
509	339	2323
510	340	2321
511	340	2320
512	341	2318
513	341	2316
514	342	2316
515	342	2314
516	343	2313
517	343	2312
518	344	2310
519	345	2309
520	345	2307
521	345	2305
522	346	2303
523	347	2302
524	347	2300
525	348	2298
526	348	2297
527	349	2295
528	349	2293
529	350	2292
530	350	2291
531	351	2289
532	351	2288
533	352	2287
534	353	2286
535	353	2285
536	354	2283
537	354	2283
538	355	2281
539	355	2280
540	356	2279
541	357	2277
542	357	2275
543	357	2273
544	358	2273
545	359	2272
546	359	2271
547	360	2269
548	360	2267
549	361	2266
550	361	2265
551	362	2263
552	362	2262
553	363	2260
554	364	2263
555	365	2262
556	365	2260
557	366	2258
558	366	2256
559	367	2254
560	367	2252
561	368	2251
562	368	2250
563	369	2248
564	369	2247
565	370	2246
566	371	2247
567	371	2246
568	372	2245
569	372	2244
570	373	2242
571	373	2241
572	374	2239
573	374	2237
574	375	2236
575	375	2235
576	376	2233
577	377	2233
578	377	2232
579	378	2231
580	378	2229
581	379	2228
582	379	2227
583	380	2225
584	380	2223
585	381	2221
586	381	2221
587	382	2219
588	383	2218
589	383	2219
590	384	2220
591	385	2220
592	386	2219
593	386	2217
594	387	2216
595	387	2214
596	388	2212
597	388	2211
598	389	2211
599	389	2209
600	390	2208
601	390	2206
602	391	2206
603	392	2204
604	392	2203
605	393	2202
606	394	2203
607	394	2202
608	395	2200
609	395	2199
610	396	2197
611	396	2196
612	397	2195
613	397	2194
614	398	2192
615	398	2191
616	399	2189
617	399	2187
618	400	2186
619	400	2184
620	401	2182
621	401	2181
622	402	2180
623	402	2179
624	403	2178
625	404	2178
626	404	2176
627	405	2175
628	405	2174
629	406	2173
630	406	2172
631	407	2171
632	408	2171
633	408	2171
634	409	2169
635	409	2168
636	410	2166
637	410	2165
638	411	2163
639	412	2163
640	412	2162
641	413	2161
642	413	2160
643	414	2158
644	414	2157
645	415	2155
646	416	2155
647	416	2155
648	417	2153
649	417	2152
650	418	2150
651	418	2149
652	419	2149
653	419	2147
654	420	2146
655	420	2145
656	421	2143
657	421	2141
658	422	2140
659	422	2138
660	423	2136
661	423	2135
662	423	2133
663	424	2132
664	424	2131
665	425	2129
666	425	2128
667	426	2126
668	426	2125
669	427	2124
670	428	2123
671	428	2122
672	429	2121
673	429	2120
674	430	2119
675	430	2118
676	431	2116
677	432	2116
678	432	2115
679	433	2114
680	433	2113
681	434	2112
682	434	2111
683	435	2109
684	435	2108
685	436	2109
686	436	2107
687	437	2105
688	437	2104
689	438	2103
690	438	2102
691	439	2100
692	440	2099
693	440	2098
694	440	2096
695	441	2095
696	442	2094
697	442	2093
698	442	2091
699	443	2090
700	443	2088
701	444	2087
702	444	2086
703	445	2084
704	445	2083
705	446	2082
706	446	2081
707	447	2080
708	447	2078
709	448	2078
710	448	2076
711	449	2075
712	450	2074
713	450	2073
714	451	2072
715	451	2071
716	452	2070
717	452	2068
718	453	2067
719	453	2067
720	454	2065
721	454	2064
722	455	2063
723	455	2062
724	456	2061
725	456	2060
726	457	2059
727	457	2057
728	458	2056
729	458	2055
730	459	2054
731	459	2053
732	460	2052
733	461	2051
734	461	2050
735	462	2048
736	462	2047
737	463	2047
738	463	2046
739	464	2045
740	464	2043
741	465	2042
742	465	2041
743	466	2040
744	466	2039
745	467	2038
746	467	2037
747	468	2036
748	468	2035
749	469	2034
750	469	2033
751	470	2032
752	471	2030
753	471	2030
754	472	2029
755	472	2028
756	473	2027
757	473	2025
758	474	2025
759	474	2023
760	475	2023
761	475	2022
762	476	2021
763	477	2021
764	477	2020
765	478	2019
766	478	2018
767	479	2017
768	479	2016
769	480	2016
770	481	2015
771	481	2014
772	482	2013
773	482	2012
774	483	2011
775	483	2010
776	484	2009
777	484	2008
778	485	2007
779	485	2006
780	486	2004
781	486	2003
782	487	2002
783	488	2002
784	488	2001
785	489	1999
786	489	1998
787	490	1997
788	490	1996
789	491	1995
790	491	1994
791	492	1993
792	492	1991
793	493	1991
794	493	1990
795	494	1989
796	494	1987
797	495	1986
798	495	1985
799	496	1984
800	496	1983
801	497	1982
802	497	1980
803	498	1979
804	498	1978
805	498	1977
806	499	1975
807	499	1974
808	500	1973
809	501	1973
810	501	1971
811	501	1970
812	502	1970
813	503	1969
814	503	1968
815	504	1967
816	504	1966
817	505	1965
818	505	1965
819	506	1963
820	506	1962
821	507	1961
822	507	1960
823	508	1959
824	508	1958
825	509	1957
826	509	1956
827	510	1955
828	510	1953
829	511	1952
830	511	1951
831	512	1950
832	513	1950
833	513	1949
834	514	1948
835	514	1947
836	515	1946
837	515	1945
838	516	1945
839	516	1944
840	517	1943
841	517	1942
842	518	1941
843	518	1939
844	519	1939
845	520	1939
846	520	1938
847	521	1937
848	521	1936
849	522	1935
850	522	1934
851	523	1933
852	523	1932
853	524	1931
854	524	1930
855	525	1929
856	525	1928
857	526	1927
858	527	1927
859	527	1927
860	528	1927
861	529	1927
862	530	1927
863	530	1926
864	531	1925
865	531	1924
866	532	1923
867	533	1923
868	533	1923
869	534	1922
870	534	1921
871	535	1920
872	535	1919
873	536	1918
874	537	1917
875	537	1916
876	537	1915
877	538	1914
878	539	1914
879	539	1913
880	540	1912
881	540	1911
882	541	1910
883	541	1909
884	542	1909
885	542	1907
886	543	1906
887	543	1905
888	544	1904
889	544	1903
890	545	1902
891	545	1901
892	546	1900
893	546	1898
894	547	1898
895	547	1897
896	548	1896
897	548	1895
898	549	1894
899	549	1893
900	550	1892
901	550	1891
902	551	1890
903	551	1889
904	552	1888
905	552	1888
906	553	1888
907	554	1887
908	554	1886
909	555	1885
910	556	1885
911	556	1884
912	556	1883
913	557	1882
914	558	1881
915	558	1880
916	558	1879
917	559	1878
918	560	1877
919	560	1876
920	561	1875
921	561	1874
922	562	1874
923	562	1873
924	563	1872
925	563	1871
926	564	1870
927	565	1870
928	565	1869
929	566	1868
930	566	1867
931	567	1867
932	567	1866
933	568	1865
934	568	1864
935	569	1864
936	570	1863
937	571	1864
938	571	1864
939	572	1864
940	573	1863
941	573	1863
942	574	1862
943	574	1861
944	575	1860
945	575	1859
946	576	1858
947	576	1857
948	577	1856
949	577	1855
950	578	1854
951	579	1854
952	579	1853
953	580	1852
954	580	1851
955	581	1850
956	581	1849
957	582	1848
958	582	1848
959	583	1848
960	584	1847
961	584	1846
962	585	1845
963	585	1844
964	586	1843
965	586	1842
966	587	1842
967	587	1841
968	588	1840
969	588	1839
970	589	1837
971	589	1837
972	590	1836
973	590	1835
974	591	1834
975	591	1834
976	592	1833
977	593	1833
978	593	1832
979	594	1831
980	594	1830
981	595	1830
982	595	1828
983	596	1827
984	596	1826
985	597	1825
986	597	1824
987	598	1824
988	598	1823
989	599	1821
990	599	1821
991	600	1820
992	600	1819
993	601	1818
994	601	1817
995	602	1816
996	602	1815
997	603	1813
998	603	1813
999	604	1812
1000	604	1811
1001	605	1810
1002	605	1809
1003	606	1808
1004	606	1807
1005	607	1807
1006	607	1806
1007	608	1805
1008	608	1804
1009	609	1804
1010	609	1803
1011	610	1802
1012	611	1801
1013	611	1800
1014	612	1799
1015	612	1798
1016	613	1798
1017	613	1798
1018	614	1797
1019	614	1796
1020	615	1795
1021	615	1794
1022	616	1793
1023	616	1792
1024	617	1791
1025	617	1789
1026	617	1788
1027	618	1787
1028	619	1787
1029	619	1787
1030	620	1787
1031	621	1786
1032	621	1785
1033	622	1784
1034	622	1783
1035	623	1782
1036	623	1781
1037	623	1780
1038	624	1779
1039	625	1778
1040	625	1778
1041	626	1777
1042	626	1776
1043	627	1775
1044	627	1774
1045	628	1773
1046	628	1772
1047	628	1771
1048	629	1771
1049	630	1770
1050	630	1769
1051	631	1768
1052	631	1767
1053	632	1767
1054	632	1766
1055	633	1765
1056	634	1765
1057	634	1764
1058	635	1763
1059	635	1762
1060	635	1761
1061	636	1761
1062	637	1760
1063	637	1759
1064	638	1759
1065	638	1758
1066	640	1759
1067	640	1758
1068	641	1757
1069	641	1756
1070	641	1755
1071	642	1754
1072	642	1753
1073	643	1752
1074	643	1751
1075	644	1750
1076	644	1750
1077	645	1749
1078	646	1749
1079	646	1747
1080	646	1746
1081	647	1745
1082	647	1744
1083	648	1744
1084	648	1743
1085	649	1742
1086	649	1741
1087	650	1740
1088	650	1739
1089	651	1739
1090	652	1738
1091	652	1738
1092	653	1738
1093	654	1737
1094	654	1736
1095	655	1736
1096	655	1735
1097	656	1734
1098	656	1733
1099	657	1732
1100	658	1732
1101	658	1732
1102	659	1731
1103	659	1730
1104	660	1729
1105	660	1729
1106	661	1728
1107	661	1727
1108	662	1728
1109	663	1727
1110	663	1726
1111	664	1725
1112	665	1725
1113	665	1725
1114	666	1725
1115	667	1724
1116	668	1724
1117	668	1723
1118	669	1722
1119	669	1722
1120	670	1721
1121	671	1721
1122	671	1720
1123	672	1719
1124	673	1720
1125	673	1719
1126	674	1718
1127	674	1717
1128	675	1717
1129	676	1717
1130	676	1717
1131	677	1716
1132	677	1715
1133	678	1714
1134	678	1713
1135	679	1712
1136	679	1711
1137	680	1710
1138	680	1709
1139	681	1708
1140	681	1707
1141	682	1706
1142	682	1706
1143	683	1705
1144	683	1704
1145	684	1703
1146	684	1702
1147	685	1702
1148	685	1701
1149	686	1700
1150	686	1700
1151	687	1700
1152	688	1699
1153	689	1699
1154	689	1698
1155	690	1698
1156	690	1697
1157	691	1696
1158	691	1695
1159	692	1695
1160	693	1694
1161	693	1694
1162	694	1693
1163	694	1692
1164	695	1692
1165	696	1691
1166	696	1690
1167	697	1690
1168	697	1689
1169	698	1688
1170	698	1688
1171	699	1687
1172	699	1686
1173	700	1686
1174	701	1685
1175	701	1684
1176	702	1684
1177	702	1683
1178	703	1683
1179	704	1683
1180	704	1682
1181	705	1681
1182	706	1681
1183	706	1680
1184	707	1679
1185	707	1678
1186	707	1677
1187	708	1676
1188	708	1676
1189	709	1675
1190	710	1674
1191	710	1673
1192	711	1673
1193	711	1672
1194	712	1671
1195	712	1671
1196	713	1670
1197	713	1669
1198	714	1668
1199	715	1668
1200	715	1667
1201	716	1666
1202	716	1666
1203	717	1665
1204	717	1664
1205	718	1663
1206	718	1663
1207	719	1663
1208	720	1662
1209	720	1661
1210	721	1660
1211	721	1659
1212	722	1659
1213	722	1658
1214	723	1657
1215	723	1657
1216	724	1656
1217	724	1655
1218	725	1654
1219	725	1653
1220	726	1653
1221	726	1651
1222	727	1651
1223	727	1650
1224	728	1650
1225	729	1650
1226	730	1650
1227	730	1649
1228	731	1649
1229	732	1649
1230	732	1648
1231	733	1647
1232	733	1646
1233	734	1646
1234	734	1645
1235	735	1644
1236	735	1643
1237	736	1643
1238	736	1642
1239	737	1641
1240	737	1640
1241	738	1639
1242	738	1639
1243	739	1637
1244	739	1637
1245	740	1636
1246	740	1635
1247	741	1635
1248	742	1635
1249	743	1634
1250	743	1633
1251	744	1633
1252	744	1632
1253	744	1631
1254	745	1630
1255	746	1629
1256	746	1629
1257	746	1628
1258	747	1627
1259	748	1627
1260	748	1626
1261	749	1626
1262	750	1625
1263	750	1624
1264	751	1623
1265	751	1623
1266	752	1622
1267	752	1621
1268	753	1620
1269	753	1619
1270	754	1619
1271	754	1618
1272	755	1617
1273	755	1617
1274	756	1616
1275	756	1615
1276	757	1614
1277	757	1613
1278	758	1613
1279	758	1612
1280	760	1614
1281	761	1613
1282	761	1613
1283	763	1614
1284	763	1613
1285	764	1612
1286	764	1612
1287	765	1611
1288	765	1610
1289	766	1609
1290	766	1609
1291	767	1608
1292	767	1607
1293	768	1606
1294	768	1605
1295	769	1604
1296	769	1604
1297	770	1603
1298	770	1602
1299	771	1602
1300	771	1601
1301	772	1600
1302	773	1600
1303	773	1599
1304	774	1599
1305	775	1598
1306	775	1597
1307	776	1597
1308	776	1596
1309	777	1595
1310	777	1595
1311	778	1595
1312	779	1594
1313	779	1593
1314	780	1592
1315	780	1591
1316	781	1591
1317	781	1590
1318	782	1589
1319	782	1589
1320	783	1588
1321	783	1587
1322	784	1586
1323	784	1585
1324	785	1585
1325	785	1584
1326	786	1583
1327	786	1582
1328	787	1581
1329	787	1581
1330	788	1580
1331	788	1579
1332	789	1578
1333	789	1578
1334	790	1578
1335	791	1577
1336	791	1577
1337	792	1577
1338	793	1576
1339	794	1576
1340	794	1575
1341	795	1575
1342	795	1574
1343	796	1573
1344	796	1572
1345	797	1572
1346	798	1571
1347	798	1571
1348	799	1570
1349	799	1569
1350	800	1569
1351	800	1568
1352	801	1567
1353	802	1567
1354	802	1566
1355	803	1565
1356	803	1565
1357	804	1564
1358	804	1563
1359	805	1563
1360	805	1562
1361	806	1561
1362	806	1560
1363	807	1560
1364	807	1559
1365	808	1558
1366	808	1557
1367	809	1557
1368	809	1556
1369	810	1555
1370	810	1554
1371	811	1554
1372	811	1553
1373	812	1552
1374	813	1552
1375	813	1551
1376	813	1550
1377	814	1549
1378	815	1549
1379	815	1548
1380	816	1548
1381	816	1547
1382	817	1546
1383	817	1546
1384	818	1545
1385	818	1544
1386	819	1543
1387	819	1543
1388	820	1542
1389	821	1542
1390	822	1542
1391	822	1541
1392	823	1541
1393	823	1540
1394	824	1539
1395	824	1538
1396	825	1537
1397	825	1537
1398	826	1536
1399	826	1535
1400	827	1535
1401	828	1534
1402	828	1533
1403	828	1532
1404	829	1531
1405	829	1531
1406	830	1530
1407	830	1529
1408	831	1528
1409	832	1528
1410	832	1527
1411	833	1527
1412	833	1526
1413	834	1525
1414	834	1524
1415	835	1523
1416	835	1523
1417	836	1522
1418	836	1521
1419	836	1520
1420	837	1519
1421	837	1519
1422	838	1518
1423	838	1517
1424	839	1517
1425	840	1516
1426	840	1515
1427	841	1514
1428	841	1513
1429	841	1513
1430	842	1512
1431	843	1511
1432	843	1511
1433	844	1510
1434	844	1510
1435	845	1509
1436	845	1508
1437	846	1507
1438	846	1506
1439	847	1506
1440	847	1505
1441	848	1504
1442	849	1504
1443	849	1503
1444	850	1503
1445	850	1502
1446	851	1502
1447	852	1502
1448	852	1501
1449	853	1500
1450	853	1499
1451	854	1499
1452	854	1498
1453	855	1497
1454	855	1497
1455	856	1496
1456	857	1496
1457	858	1496
1458	858	1495
1459	859	1495
1460	859	1494
1461	860	1493
1462	860	1492
1463	861	1491
1464	861	1491
1465	862	1490
1466	862	1489
1467	863	1489
1468	863	1488
1469	864	1487
1470	864	1486
1471	865	1486
1472	865	1485
1473	866	1484
1474	866	1483
1475	867	1482
1476	867	1482
1477	868	1481
1478	869	1481
1479	869	1480
1480	870	1479
1481	870	1478
1482	870	1478
1483	871	1477
1484	871	1476
1485	872	1475
1486	872	1474
1487	873	1474
1488	873	1473
1489	874	1473
1490	874	1472
1491	875	1471
1492	875	1470
1493	876	1470
1494	876	1469
1495	877	1468
1496	877	1467
1497	878	1466
1498	878	1466
1499	879	1465
1500	879	1464
1501	880	1464
1502	880	1463
1503	881	1462
1504	881	1461
1505	882	1460
1506	882	1460
1507	883	1459
1508	883	1458
1509	884	1458
1510	885	1458
1511	885	1457
1512	886	1456
1513	886	1456
1514	887	1455
1515	888	1455
1516	888	1454
1517	889	1453
1518	889	1452
1519	889	1452
1520	890	1451
1521	890	1450
1522	891	1449
1523	891	1449
1524	892	1448
1525	892	1447
1526	893	1446
1527	893	1446
1528	894	1445
1529	894	1444
1530	895	1444
1531	895	1443
1532	896	1442
1533	896	1441
1534	897	1440
1535	897	1440
1536	898	1439
1537	898	1438
1538	899	1438
1539	899	1437
1540	900	1436
1541	900	1435
1542	901	1434
1543	901	1434
1544	902	1433
1545	902	1432
1546	903	1431
1547	903	1431
1548	904	1430
1549	904	1430
1550	905	1429
1551	906	1429
1552	906	1428
1553	907	1427
1554	907	1427
1555	908	1426
1556	908	1425
1557	909	1424
1558	909	1423
1559	909	1423
1560	910	1422
1561	910	1421
1562	911	1420
1563	911	1419
1564	912	1419
1565	912	1418
1566	913	1417
1567	913	1417
1568	914	1416
1569	914	1415
1570	915	1415
1571	915	1414
1572	916	1413
1573	916	1412
1574	917	1412
1575	917	1411
1576	918	1411
1577	919	1410
1578	919	1409
1579	920	1409
1580	920	1408
1581	921	1408
1582	921	1407
1583	922	1406
1584	922	1406
1585	923	1405
1586	924	1405
1587	924	1404
1588	925	1403
1589	925	1403
1590	926	1402
1591	927	1402
1592	928	1402
1593	928	1401
1594	929	1401
1595	930	1401
1596	930	1400
1597	931	1400
1598	932	1399
1599	932	1399
1600	933	1398
1601	933	1397
1602	934	1397
1603	934	1396
1604	935	1395
1605	935	1395
1606	936	1394
1607	936	1393
1608	937	1393
1609	937	1392
1610	938	1391
1611	939	1391
1612	939	1390
1613	939	1389
1614	940	1388
1615	940	1388
1616	941	1387
1617	942	1386
1618	942	1386
1619	943	1385
1620	943	1384
1621	943	1383
1622	944	1383
1623	944	1382
1624	945	1381
1625	946	1381
1626	946	1380
1627	947	1379
1628	947	1379
1629	948	1378
1630	948	1377
1631	948	1376
1632	949	1376
1633	950	1375
1634	950	1375
1635	951	1374
1636	951	1373
1637	952	1373
1638	952	1372
1639	953	1371
1640	953	1371
1641	954	1370
1642	954	1369
1643	955	1369
1644	956	1368
1645	956	1368
1646	957	1367
1647	958	1367
1648	958	1366
1649	959	1366
1650	959	1365
1651	960	1364
1652	960	1364
1653	961	1363
1654	961	1363
1655	962	1362
1656	963	1361
1657	963	1361
1658	964	1360
1659	964	1360
1660	965	1359
1661	965	1358
1662	966	1357
1663	966	1357
1664	967	1356
1665	968	1356
1666	968	1355
1667	969	1354
1668	969	1354
1669	970	1353
1670	970	1353
1671	971	1352
1672	971	1351
1673	972	1351
1674	973	1350
1675	973	1350
1676	974	1349
1677	974	1348
1678	975	1348
1679	975	1347
1680	976	1346
1681	976	1346
1682	977	1345
1683	978	1345
1684	978	1344
1685	979	1344
1686	979	1343
1687	980	1342
1688	980	1341
1689	981	1341
1690	981	1340
1691	982	1339
1692	982	1339
1693	983	1338
1694	983	1337
1695	984	1337
1696	984	1336
1697	985	1335
1698	985	1334
1699	986	1334
1700	986	1333
1701	987	1333
1702	987	1332
1703	988	1332
1704	989	1331
1705	989	1330
1706	990	1330
1707	991	1330
1708	991	1329
1709	992	1328
1710	992	1328
1711	993	1327
1712	993	1326
1713	994	1326
1714	994	1325
1715	995	1324
1716	995	1323
1717	996	1323
1718	996	1322
1719	997	1321
1720	998	1321
1721	998	1321
1722	999	1320
1723	999	1320
1724	1000	1319
1725	1001	1318
1726	1001	1318
1727	1002	1317
1728	1002	1317
1729	1003	1316
1730	1003	1315
1731	1004	1314
1732	1004	1314
1733	1005	1313
1734	1005	1312
1735	1006	1312
1736	1006	1311
1737	1007	1310
1738	1007	1310
1739	1008	1309
1740	1008	1308
1741	1009	1308
1742	1009	1307
1743	1010	1307
1744	1011	1307
1745	1011	1306
1746	1012	1305
1747	1013	1305
1748	1013	1304
1749	1013	1303
1750	1014	1302
1751	1014	1302
1752	1015	1301
1753	1015	1300
1754	1016	1300
1755	1016	1299
1756	1017	1298
1757	1017	1297
1758	1018	1297
1759	1018	1296
1760	1019	1295
1761	1019	1295
1762	1020	1294
1763	1020	1293
1764	1021	1292
1765	1021	1292
1766	1021	1291
1767	1022	1290
1768	1022	1290
1769	1023	1289
1770	1023	1288
1771	1024	1288
1772	1025	1287
1773	1025	1287
1774	1026	1286
1775	1026	1285
1776	1027	1284
1777	1027	1284
1778	1028	1283
1779	1028	1282
1780	1028	1282
1781	1029	1281
1782	1029	1280
1783	1030	1280
1784	1031	1279
1785	1031	1278
1786	1032	1278
1787	1033	1278
1788	1033	1277
1789	1033	1276
1790	1034	1276
1791	1035	1275
1792	1035	1274
1793	1036	1274
1794	1037	1274
1795	1037	1273
1796	1038	1273
1797	1039	1272
1798	1039	1271
1799	1040	1271
1800	1040	1270
1801	1040	1269
1802	1041	1269
1803	1042	1268
1804	1042	1268
1805	1043	1267
1806	1043	1266
1807	1044	1266
1808	1044	1265
1809	1045	1264
1810	1045	1264
1811	1046	1263
1812	1046	1262
1813	1047	1262
1814	1047	1261
1815	1048	1260
1816	1049	1260
1817	1049	1259
1818	1050	1258
1819	1050	1258
1820	1050	1257
1821	1051	1256
1822	1052	1256
1823	1052	1255
1824	1053	1255
1825	1054	1255
1826	1054	1254
1827	1055	1253
1828	1055	1253
1829	1056	1252
1830	1057	1252
1831	1057	1251
1832	1058	1251
1833	1058	1250
1834	1059	1249
1835	1059	1249
1836	1060	1248
1837	1061	1248
1838	1061	1247
1839	1062	1246
1840	1062	1246
1841	1063	1245
1842	1063	1244
1843	1064	1244
1844	1064	1243
1845	1064	1242
1846	1065	1242
1847	1066	1241
1848	1066	1240
1849	1067	1240
1850	1067	1239
1851	1068	1239
1852	1068	1238
1853	1069	1238
1854	1070	1237
