iter	RMSE
136	23939.45481
137	23897.70934
138	23848.43355
139	23798.40026
140	23749.55932
141	23697.41395
142	23645.60986
143	23599.59084
144	23554.49485
145	23509.89102
146	23469.77971
147	23420.98428
148	23362.52839
149	23310.77989
150	23270.13038
151	23234.68698
152	23197.64073
153	23153.04801
154	23103.26561
155	23057.43958
156	23012.81786
157	22947.6064
158	22917.68227
159	22883.2924
160	22839.78006
161	22810.84459
162	22778.35885
163	22744.06681
164	22704.3522
165	22659.38169
166	22621.115
167	22587.78689
168	22552.29115
169	22504.57088
170	22468.24031
171	22437.74151
172	22403.49464
173	22374.54444
174	22338.87011
175	22300.78024
176	22268.16796
177	22233.98787
178	22195.85295
179	22165.52482
180	22131.7822
181	22097.48709
182	22052.55202
183	22025.18167
184	21995.62642
185	21941.91161
186	21907.81746
187	21873.88056
188	21840.10738
189	21807.21501
190	21779.54906
191	21751.18514
192	21721.98289
193	21693.19187
194	21662.29667
195	21634.33386
196	21603.09809
197	21572.9363
198	21546.90687
199	21523.88156
200	21500.01559
201	21472.11499
202	21444.56912
203	21422.65162
204	21398.76963
205	21373.77964
206	21349.93039
207	21327.92453
208	21298.30714
209	21271.06561
210	21242.19822
211	21203.32654
212	21178.70396
213	21151.85736
214	21131.3915
215	21108.24164
216	21085.16779
217	21055.96209
218	21025.73504
219	21004.98363
220	20976.08045
221	20944.47812
222	20918.03329
223	20894.05025
224	20855.37796
225	20830.30325
226	20795.90294
227	20769.95842
228	20747.10914
229	20721.81197
230	20702.50042
231	20674.66916
232	20648.84123
233	20631.50382
234	20608.16108
235	20585.91452
236	20555.25019
237	20527.59609
238	20505.35799
239	20481.11425
240	20455.6787
241	20436.85897
242	20413.54298
243	20392.59501
244	20371.97496
245	20349.35515
246	20333.48304
247	20308.52403
248	20286.90417
249	20269.53062
250	20241.78682
251	20218.05709
252	20197.21402
253	20182.00387
254	20167.43564
255	20132.89158
256	20116.9438
257	20096.74963
258	20074.63372
259	20054.44165
260	20035.38655
261	20020.38945
262	19991.75859
263	19976.11015
264	19955.60421
265	19940.56689
266	19922.36306
267	19903.27464
268	19884.40304
269	19865.4599
270	19846.43766
271	19816.74621
272	19803.3317
273	19777.97211
274	19760.69222
275	19738.82247
276	19720.9581
277	19708.95916
278	19691.23985
279	19674.11524
280	19657.11782
281	19632.85975
282	19609.94066
283	19593.48495
284	19577.12611
285	19561.65303
286	19541.03124
287	19521.07563
288	19505.56939
289	19488.91973
290	19467.03162
291	19449.34703
292	19426.74085
293	19411.00613
294	19394.46516
295	19382.3869
296	19371.01777
297	19360.31342
298	19350.23237
299	19334.54633
300	19319.33946
301	19309.50895
302	19291.10303
303	19281.49712
304	19267.01186
305	19247.36674
306	19231.13317
307	19203.35049
308	19187.85977
309	19173.70938
310	19159.45637
311	19144.53539
312	19135.15996
313	19121.55841
314	19107.61647
315	19090.63963
316	19072.72794
317	19059.66374
318	19041.60156
319	19016.57204
320	19005.02356
321	18992.30211
322	18983.68491
323	18967.15009
324	18954.60935
325	18936.67923
326	18928.55355
327	18914.15139
328	18901.16656
329	18887.43768
330	18869.37264
331	18855.82168
332	18843.00256
333	18830.04523
334	18816.63196
335	18803.14467
336	18795.44584
337	18779.36068
338	18767.67739
339	18750.6942
340	18733.72102
341	18715.2388
342	18704.44912
343	18691.98363
344	18669.0719
345	18647.90156
346	18635.73563
347	18624.05762
348	18613.57979
349	18601.21993
350	18589.79404
351	18578.27654
352	18567.74576
353	18554.25963
354	18543.06763
355	18536.57222
356	18520.49278
357	18509.71212
358	18498.27767
359	18488.08291
360	18481.73411
361	18466.84767
362	18455.75194
363	18441.20724
364	18431.51911
365	18411.60686
366	18399.06569
367	18388.87511
368	18380.35399
369	18367.59852
370	18355.29053
371	18339.80859
372	18324.86294
373	18312.91134
374	18302.43784
375	18291.12863
376	18278.30904
377	18268.64859
378	18260.20443
379	18251.0142
380	18241.59856
381	18228.83409
382	18215.2264
383	18201.10013
384	18188.18176
385	18174.13786
386	18162.51813
387	18153.532
388	18139.36768
389	18130.41471
390	18119.06987
391	18109.782
392	18098.24834
393	18088.61707
394	18081.23486
395	18068.18652
396	18059.34291
397	18050.23105
398	18041.1966
399	18029.88408
400	18017.75359
401	18010.3329
402	17999.96351
403	17986.98278
404	17978.4843
405	17970.5275
406	17960.50582
407	17949.65381
408	17937.33918
409	17929.13489
410	17920.12382
411	17914.92008
412	17902.70631
413	17891.28305
414	17883.42325
415	17874.9234
416	17865.56776
417	17854.80889
418	17843.30245
419	17837.2495
420	17829.10528
421	17816.49292
422	17804.92409
423	17795.74515
424	17789.91522
425	17784.96953
426	17777.37358
427	17768.8029
428	17760.09139
429	17752.31992
430	17745.33678
431	17735.02229
432	17724.157
433	17717.18638
434	17709.77555
435	17701.45559
436	17691.60099
437	17681.55978
438	17673.79384
439	17664.37903
440	17657.76678
441	17647.60042
442	17639.84101
443	17632.94938
444	17625.99682
445	17615.76936
446	17605.4229
447	17598.20485
448	17590.63872
449	17583.70718
450	17575.14024
451	17569.57864
452	17563.28053
453	17554.89277
454	17543.35118
455	17535.22744
456	17517.10274
457	17509.51982
458	17501.70211
459	17495.66446
460	17485.5954
461	17475.18968
462	17468.5362
463	17462.28266
464	17456.49983
465	17449.17293
466	17440.9478
467	17434.09096
468	17426.63729
469	17421.3901
470	17411.42031
471	17402.29155
472	17394.8831
473	17388.80111
474	17380.38833
475	17372.32681
476	17364.91443
477	17360.43028
478	17355.06559
479	17346.42051
480	17340.57546
481	17330.53849
482	17324.70209
483	17317.09931
484	17308.19969
485	17299.72665
486	17291.94054
487	17285.47369
488	17280.50602
489	17270.93841
490	17263.77067
491	17256.00455
492	17250.44321
493	17244.0607
494	17238.5021
495	17231.24812
496	17223.23797
497	17217.62314
498	17210.90629
499	17206.19762
500	17198.96565
501	17189.17996
502	17182.24025
503	17175.59973
504	17166.31661
505	17159.12371
506	17151.26305
507	17145.8966
508	17138.12443
509	17133.70554
510	17128.06722
511	17119.26704
512	17113.48856
513	17106.854
514	17100.12229
515	17095.55259
516	17088.92827
517	17083.52588
518	17078.37715
519	17072.3555
520	17064.38614
521	17059.20765
522	17049.63083
523	17042.63772
524	17034.49283
525	17026.99013
526	17020.84344
527	17007.30353
528	16997.78455
529	16991.1475
530	16985.31153
531	16968.05078
532	16953.27391
533	16945.80777
534	16940.77532
535	16936.58095
536	16929.815
537	16922.71185
538	16917.85282
539	16912.23811
540	16905.12718
541	16889.06774
542	16883.56197
543	16876.64188
544	16868.20292
545	16861.97284
546	16855.1306
547	16846.24532
548	16840.66411
549	16835.30006
550	16829.21013
551	16822.17596
552	16807.15726
553	16801.56815
554	16788.30067
555	16783.93348
556	16777.73554
557	16772.53157
558	16767.20756
559	16759.18556
560	16753.79057
561	16746.96835
562	16742.69774
563	16736.07762
564	16726.72184
565	16720.853
566	16714.45864
567	16709.13753
568	16703.34156
569	16697.2517
570	16692.41493
571	16688.49215
572	16683.41384
573	16674.04246
574	16669.35831
575	16657.29588
576	16650.94109
577	16643.66244
578	16637.1182
579	16630.9406
580	16627.54138
581	16621.27511
582	16616.23805
583	16612.50296
584	16606.97808
585	16602.08827
586	16596.86304
587	16583.73734
588	16579.04805
589	16574.86361
590	16569.16872
591	16563.50607
592	16550.60224
593	16544.60946
594	16535.85186
595	16527.77948
596	16523.10611
597	16517.14592
598	16512.76624
599	16509.10309
600	16500.96141
601	16497.77145
602	16492.31393
603	16487.73803
604	16476.52281
605	16470.39599
606	16466.4264
607	16459.32915
608	16455.59076
609	16450.88475
610	16445.27259
611	16440.90371
612	16435.68028
613	16431.52986
614	16425.62636
615	16421.06819
616	16415.95952
617	16410.35946
618	16404.54516
619	16393.89008
620	16388.0128
621	16379.00208
622	16373.60761
623	16370.15283
624	16359.35679
625	16350.88575
626	16345.28469
627	16338.89652
628	16332.38662
629	16327.88089
630	16322.90742
631	16319.63732
632	16314.66916
633	16310.4749
634	16305.15619
635	16300.46553
636	16297.19074
637	16292.09313
638	16284.54644
639	16281.94021
640	16277.92097
641	16273.65983
642	16268.47334
643	16263.59975
644	16259.60951
645	16255.03361
646	16251.83131
647	16243.79526
648	16239.82505
649	16235.50662
650	16226.3577
651	16221.65352
652	16214.2014
653	16208.58929
654	16203.4027
655	16202.00162
656	16191.9939
657	16181.63457
658	16171.62771
659	16167.8255
660	16163.19586
661	16159.12809
662	16150.20411
663	16146.62829
664	16141.87832
665	16135.45155
666	16130.87786
667	16126.85147
668	16124.71679
669	16121.45243
670	16116.34538
671	16111.92337
672	16107.65408
673	16100.8099
674	16098.82588
675	16094.35796
676	16090.00975
677	16086.70606
678	16082.35298
679	16078.6773
680	16075.11129
681	16070.58294
682	16068.54746
683	16066.0666
684	16063.39964
685	16058.47702
686	16050.11299
687	16046.33938
688	16041.68818
689	16037.53426
690	16032.67472
691	16029.11038
692	16027.16788
693	16018.77234
694	16014.94838
695	16008.98292
696	16002.61839
697	15998.31171
698	15994.30499
699	15986.47718
700	15977.77132
701	15971.16332
702	15966.30424
703	15960.81011
704	15953.67548
705	15945.32896
706	15941.97142
707	15936.09927
708	15931.69574
709	15929.74556
710	15925.53808
711	15921.8401
712	15916.33595
713	15912.14509
714	15905.09428
715	15901.40942
716	15897.90592
717	15894.72978
718	15890.38212
719	15883.83675
720	15878.1841
721	15871.57053
722	15867.65697
723	15863.99732
724	15855.33123
725	15851.84938
726	15847.9617
727	15841.25261
728	15839.86955
729	15833.9957
730	15829.5317
731	15824.56559
732	15821.37962
733	15818.12355
734	15814.13177
735	15808.75037
736	15807.41738
737	15799.55756
738	15796.18073
739	15793.98389
740	15790.00391
741	15788.38311
742	15783.30134
743	15778.38352
744	15775.43135
745	15768.86241
746	15764.52898
747	15763.28186
748	15758.90543
749	15755.40262
750	15752.1175
751	15747.24675
752	15744.21231
753	15737.58418
754	15734.0561
755	15726.92314
756	15719.95674
757	15716.41733
758	15710.94526
759	15710.32345
760	15706.07213
761	15702.4433
762	15698.81752
763	15695.75528
764	15687.51484
765	15683.44146
766	15676.58474
767	15673.53776
768	15666.53378
769	15663.34126
770	15661.83446
771	15661.22951
772	15657.18026
773	15654.83249
774	15648.91364
775	15645.94942
776	15644.5191
777	15641.49191
778	15638.17483
779	15633.70889
780	15631.00123
781	15626.60621
782	15623.70008
783	15618.40244
784	15614.77201
785	15612.02356
786	15608.60291
787	15603.07849
788	15599.9992
789	15597.01654
790	15596.42602
791	15595.84722
792	15591.04323
793	15589.87775
794	15585.57557
795	15582.28165
796	15577.76699
797	15575.49988
798	15572.27265
799	15567.94554
800	15564.3783
801	15561.82179
802	15561.25439
803	15555.32268
804	15550.11607
805	15548.61598
806	15546.83805
807	15543.20683
808	15535.77116
809	15532.89746
810	15529.1714
811	15526.45829
812	15520.43548
813	15517.90741
814	15514.61367
815	15508.68352
816	15504.35727
817	15499.19082
818	15497.27855
819	15492.63937
820	15492.08521
821	15491.05042
822	15488.02603
823	15487.48271
824	15481.82185
825	15479.57018
826	15476.08368
827	15472.92941
828	15471.66836
829	15468.35462
830	15463.52679
831	15459.13984
832	15456.21153
833	15453.16506
834	15452.18991
835	15446.41657
836	15439.50091
837	15438.97027
838	15436.39521
839	15430.93865
840	15426.91758
841	15423.82526
842	15417.8631
843	15417.34073
844	15412.29726
845	15407.97081
846	15403.64596
847	15402.25869
848	15396.99146
849	15390.66162
850	15385.69011
851	15383.01742
852	15379.64022
853	15373.65034
854	15370.35088
855	15367.7815
856	15363.69594
857	15359.12791
858	15355.45726
859	15351.27513
860	15348.06971
861	15342.78105
862	15340.25441
863	15335.4986
864	15334.98742
865	15332.9001
866	15331.75457
867	15328.49686
868	15325.70923
869	15322.71515
870	15317.44099
871	15314.60686
872	15311.0181
873	15305.94482
874	15303.10607
875	15302.60396
876	15296.32839
877	15293.30938
878	15288.79474
879	15283.55979
880	15279.88021
881	15275.60681
882	15273.27852
883	15272.06653
884	15268.91074
885	15264.06878
886	15259.6187
887	15256.1573
888	15253.55756
889	15248.12538
890	15246.83367
891	15244.17036
892	15239.96756
893	15236.05501
894	15230.58955
895	15228.19757
896	15224.36838
897	15220.79805
898	15218.13339
899	15213.08959
900	15211.88034
901	15209.49015
902	15206.55988
903	15203.86865
904	15199.01975
905	15197.57777
906	15194.11389
907	15189.32765
908	15187.45561
909	15185.63225
910	15181.68805
911	15179.69338
912	15178.71095
913	15176.21724
914	15172.81929
915	15170.82264
916	15168.50189
917	15165.07594
918	15164.61067
919	15161.12064
920	15157.99625
921	15155.57505
922	15150.37709
923	15146.61236
924	15143.88411
925	15140.57241
926	15137.33426
927	15133.05598
928	15129.9354
929	15125.40065
930	15122.03005
931	15119.17929
932	15114.04224
933	15109.13368
934	15106.2524
935	15104.70083
936	15102.82232
937	15099.69219
938	15095.84423
939	15091.65022
940	15087.85339
941	15087.4011
942	15086.9578
943	15084.56649
944	15079.15547
945	15074.26686
946	15071.22949
947	15066.53889
948	15062.55703
949	15057.64677
950	15055.25563
951	15051.41863
952	15048.8105
953	15046.61057
954	15042.77072
955	15039.27187
956	15035.40264
957	15032.88205
958	15029.91136
959	15027.20816
960	15024.23514
961	15021.89776
962	15019.78006
963	15018.01858
964	15014.34302
965	15011.86389
966	15008.3054
967	15005.8617
968	15002.07415
969	14997.46201
970	14996.37361
971	14993.63086
972	14990.04971
973	14987.17798
974	14983.47606
975	14978.97121
976	14974.33409
977	14970.58857
978	14968.91488
979	14966.60263
980	14963.8529
981	14960.2685
982	14958.20083
983	14954.70167
984	14952.93242
985	14949.19688
986	14945.73235
987	14941.19098
988	14938.89508
989	14936.22656
990	14934.05577
991	14930.33486
992	14929.90534
993	14928.66524
994	14926.71468
995	14920.12634
996	14917.49046
997	14917.06918
998	14914.84372
999	14912.67625
1000	14908.76397
1001	14906.16003
1002	14903.47742
1003	14901.94667
1004	14899.71356
1005	14895.38235
1006	14892.15404
1007	14890.30852
1008	14887.0366
1009	14883.9096
1010	14879.2698
1011	14876.68843
1012	14876.2748
1013	14872.21633
1014	14871.11507
1015	14867.55727
1016	14864.63043
1017	14864.22307
1018	14861.26173
1019	14860.38798
1020	14857.86562
1021	14855.57755
1022	14851.80632
1023	14848.12141
1024	14845.04041
1025	14841.56511
1026	14838.38455
1027	14836.38743
1028	14832.98099
1029	14830.52418
1030	14827.37515
1031	14823.28455
1032	14819.79465
1033	14816.21772
1034	14812.84535
1035	14809.44437
1036	14807.00976
1037	14804.35249
1038	14803.95226
1039	14801.62266
1040	14799.60357
1041	14795.26193
1042	14792.2517
1043	14788.81833
1044	14788.12706
1045	14784.07323
1046	14780.60011
1047	14780.20727
1048	14777.6469
1049	14774.34792
1050	14773.52242
1051	14769.13486
1052	14766.50753
1053	14764.41034
1054	14760.48717
1055	14757.43504
1056	14754.3689
1057	14752.76088
1058	14750.41068
1059	14747.34716
1060	14745.10012
1061	14741.57043
1062	14739.40525
1063	14733.5774
1064	14731.07505
1065	14727.59334
1066	14724.05926
1067	14721.82047
1068	14721.42988
1069	14719.66954
1070	14715.01466
1071	14712.97205
1072	14710.19435
1073	14707.80937
1074	14704.61936
1075	14702.02022
1076	14701.6339
1077	14701.25526
1078	14698.13738
1079	14695.98146
1080	14692.34133
1081	14690.27742
1082	14686.64242
1083	14683.51146
1084	14679.50376
1085	14677.17445
1086	14675.8025
1087	14674.5592
1088	14672.57301
1089	14670.50623
1090	14667.29555
1091	14664.21731
1092	14661.3273
1093	14658.67705
1094	14656.80392
1095	14653.0214
1096	14651.3101
1097	14648.50871
1098	14647.52543
1099	14644.21594
1100	14642.43672
1101	14639.93263
1102	14636.30856
1103	14632.24742
1104	14630.14644
1105	14627.6836
1106	14626.01143
1107	14625.64523
1108	14622.37089
1109	14620.33361
1110	14617.17944
1111	14614.73597
1112	14613.52981
1113	14610.25981
1114	14608.36674
1115	14607.45931
1116	14603.94954
1117	14600.99198
1118	14597.69657
1119	14594.39578
1120	14592.8405
1121	14590.82116
1122	14590.21768
1123	14585.60407
1124	14580.20944
1125	14578.4061
1126	14575.28015
1127	14572.37589
1128	14570.29818
1129	14567.26687
1130	14563.62706
1131	14560.89161
1132	14557.41803
1133	14555.1699
1134	14553.65321
1135	14550.1046
1136	14549.75103
1137	14546.73188
1138	14543.7087
1139	14540.9139
1140	14540.56711
1141	14537.23993
1142	14534.96219
1143	14531.74929
1144	14529.88657
1145	14528.5264
1146	14525.98271
1147	14525.21713
1148	14521.65386
1149	14520.78896
1150	14517.37274
1151	14514.65892
1152	14509.58014
1153	14506.46937
1154	14503.12475
1155	14500.33026
1156	14497.70522
1157	14495.09786
1158	14494.14784
1159	14491.33878
1160	14489.72517
1161	14489.37954
1162	14487.42915
1163	14484.05997
1164	14482.3611
1165	14479.87456
1166	14476.934
1167	14474.49288
1168	14472.38495
1169	14469.64825
1170	14465.98516
1171	14464.01567
1172	14463.67493
1173	14462.01348
1174	14458.82217
1175	14456.2129
1176	14454.87614
1177	14451.50593
1178	14448.58293
1179	14443.76025
1180	14441.19947
1181	14438.75667
1182	14435.36981
1183	14433.8076
1184	14431.89696
1185	14429.16193
1186	14427.97645
1187	14426.70947
1188	14423.88929
1189	14423.55387
1190	14421.95429
1191	14419.61396
1192	14418.07031
1193	14415.54495
1194	14414.32599
1195	14411.80564
1196	14410.8123
1197	14408.23745
1198	14407.90917
1199	14405.75633
1200	14402.20268
1201	14399.16507
1202	14398.84336
1203	14398.0864
1204	14395.81271
1205	14394.59798
1206	14394.28213
1207	14393.32829
1208	14391.50083
1209	14388.44351
1210	14385.61883
1211	14381.93964
1212	14378.6158
1213	14375.69353
1214	14373.80181
1215	14372.07842
1216	14370.19556
1217	14368.42035
1218	14364.67767
1219	14361.71253
1220	14361.40523
1221	14358.69412
1222	14356.8093
1223	14353.62108
1224	14350.63479
1225	14347.95828
1226	14346.50492
1227	14343.971
1228	14340.38319
1229	14337.2401
1230	14336.82689
1231	14332.38486
1232	14329.4063
1233	14328.25023
1234	14326.71634
1235	14325.33477
1236	14321.67715
1237	14320.07649
1238	14318.16941
1239	14316.26081
1240	14313.40395
1241	14311.11879
1242	14306.90783
1243	14304.56685
1244	14303.59349
1245	14301.88717
1246	14298.86154
1247	14296.90085
1248	14296.60414
1249	14296.31333
1250	14293.59555
1251	14291.66854
1252	14289.79499
1253	14289.08432
1254	14286.21302
1255	14283.26784
1256	14280.39145
1257	14278.85802
1258	14276.80408
1259	14273.88883
1260	14273.31613
1261	14270.11899
1262	14267.09745
1263	14262.5679
1264	14260.50176
1265	14256.59577
1266	14253.05643
1267	14250.18633
1268	14247.44162
1269	14244.92948
1270	14241.31877
1271	14239.46478
1272	14237.89053
1273	14236.17543
1274	14232.59291
1275	14229.29294
1276	14226.74018
1277	14224.20649
1278	14221.42242
1279	14218.88858
1280	14216.34099
1281	14213.78758
1282	14213.50192
1283	14211.30661
1284	14209.62523
1285	14206.59194
1286	14204.13037
1287	14203.04298
1288	14201.3456
1289	14198.72886
1290	14197.38711
1291	14195.74891
1292	14195.46868
1293	14194.36056
1294	14192.09697
1295	14190.13216
1296	14187.25187
1297	14184.39863
1298	14182.79322
1299	14181.49867
1300	14179.28123
1301	14177.19145
1302	14173.09175
1303	14171.57672
1304	14169.26941
1305	14166.43078
1306	14165.26505
1307	14161.72979
1308	14159.32498
1309	14155.95504
1310	14153.04925
1311	14152.77959
1312	14152.5153
1313	14150.41841
1314	14148.82904
1315	14147.8382
1316	14146.4202
1317	14144.89011
1318	14144.07555
1319	14142.18502
1320	14139.16138
1321	14136.60935
1322	14133.54883
1323	14130.70299
1324	14129.29434
1325	14128.81877
1326	14127.30695
1327	14124.56315
1328	14122.13245
1329	14119.51733
1330	14116.9219
1331	14114.52673
1332	14112.1808
1333	14109.71478
1334	14106.78032
1335	14105.2602
1336	14102.77595
1337	14100.36518
1338	14100.10014
1339	14099.84037
1340	14097.79192
1341	14096.48831
1342	14096.23364
1343	14094.39459
1344	14091.09276
1345	14089.28116
1346	14087.8044
1347	14085.20106
1348	14080.91325
1349	14076.57441
1350	14074.73017
1351	14072.07707
1352	14070.32938
1353	14068.2412
1354	14067.04134
1355	14064.66423
1356	14063.08333
1357	14062.83424
1358	14060.25906
1359	14058.62729
1360	14056.37169
1361	14056.12794
1362	14052.82565
1363	14051.83241
1364	14049.62792
1365	14048.18135
1366	14045.28582
1367	14042.99797
1368	14040.60127
1369	14039.17563
1370	14036.74697
1371	14030.22508
1372	14026.54365
1373	14025.2295
1374	14022.68707
1375	14020.51637
1376	14018.55552
1377	14015.49617
1378	14012.0745
1379	14009.45885
1380	14006.72319
1381	14004.60578
1382	14002.88147
1383	14000.76224
1384	13998.21156
1385	13997.92419
1386	13994.60256
1387	13993.29052
1388	13992.01954
1389	13989.1081
1390	13988.82871
1391	13987.57062
1392	13985.67755
1393	13983.01046
1394	13980.8079
1395	13978.4725
1396	13977.08234
1397	13974.45173
1398	13972.5778
1399	13970.31238
1400	13968.76303
1401	13967.0458
1402	13964.99274
1403	13964.42695
1404	13962.87172
1405	13961.6632
1406	13958.82935
1407	13956.78234
1408	13955.29367
1409	13953.64767
1410	13951.92728
1411	13948.83474
1412	13947.42413
1413	13945.68461
1414	13942.69115
1415	13938.83557
1416	13935.86561
1417	13933.17852
1418	13931.46458
1419	13928.94867
1420	13926.22746
1421	13923.50041
1422	13922.14077
1423	13920.55525
1424	13918.9741
1425	13916.92942
1426	13916.6529
1427	13914.90451
1428	13912.45182
1429	13910.29899
1430	13908.42561
1431	13902.65987
1432	13902.06194
1433	13897.90561
1434	13893.25913
1435	13892.98917
1436	13891.1191
1437	13890.85623
1438	13888.16389
1439	13886.2552
1440	13884.52101
1441	13883.06772
1442	13880.99389
1443	13880.73872
1444	13879.16558
1445	13876.56789
1446	13873.68024
1447	13872.1883
1448	13870.72809
1449	13867.89321
1450	13866.65647
1451	13864.28911
1452	13862.1317
1453	13860.80461
1454	13860.1812
1455	13857.8765
1456	13855.08454
1457	13853.69937
1458	13852.19577
1459	13850.70406
1460	13850.10963
1461	13847.51537
1462	13846.17924
1463	13843.92271
1464	13841.99584
1465	13840.72266
1466	13840.38288
1467	13837.85017
1468	13837.60513
1469	13836.11621
1470	13834.57369
1471	13831.9822
1472	13830.7316
1473	13825.48585
1474	13824.15526
1475	13822.59068
1476	13822.02697
1477	13820.90652
1478	13819.39613
1479	13817.87547
1480	13816.53873
1481	13816.29888
1482	13814.36753
1483	13812.58143
1484	13811.23197
1485	13808.91179
1486	13804.58998
1487	13801.75563
1488	13799.85073
1489	13797.70216
1490	13795.99467
1491	13793.80353
1492	13792.39832
1493	13790.68826
1494	13788.58228
1495	13785.94044
1496	13785.42791
1497	13784.60403
1498	13783.38345
1499	13783.06836
1500	13780.83923
1501	13779.53092
1502	13777.47917
1503	13776.14927
1504	13773.46041
1505	13771.52621
1506	13770.34571
1507	13768.30471
1508	13765.76626
1509	13763.74373
1510	13760.55168
1511	13757.90998
1512	13756.1303
1513	13754.5748
1514	13752.91038
1515	13750.17594
1516	13748.71978
1517	13746.84779
1518	13744.52946
1519	13742.82856
1520	13740.93474
1521	13738.27308
1522	13738.04597
1523	13736.51176
1524	13735.64968
1525	13731.34987
1526	13731.12608
1527	13728.90407
1528	13727.73093
1529	13725.23965
1530	13722.87131
1531	13721.12186
1532	13720.89151
1533	13716.08881
1534	13714.84194
1535	13713.32895
1536	13711.69269
1537	13710.46857
1538	13708.80196
1539	13706.41517
1540	13704.36422
1541	13702.10214
1542	13700.94122
1543	13699.80864
1544	13698.71935
1545	13698.49423
1546	13695.873
1547	13695.10326
1548	13693.85742
1549	13691.8124
1550	13691.29465
1551	13689.80717
1552	13688.54954
1553	13686.69735
1554	13684.30717
1555	13681.99929
1556	13681.01465
1557	13678.9631
1558	13678.49213
1559	13676.77571
1560	13674.78022
1561	13673.52278
1562	13673.30305
1563	13671.02814
1564	13668.60543
1565	13666.70971
1566	13665.61223
1567	13665.39505
1568	13664.17505
1569	13661.84713
1570	13660.4581
1571	13658.14524
1572	13656.92987
1573	13654.97953
1574	13652.77568
1575	13652.56285
1576	13650.32871
1577	13650.12194
1578	13648.05966
1579	13646.93957
1580	13645.90494
1581	13644.72808
1582	13643.79558
1583	13642.56144
1584	13641.51506
1585	13637.46436
1586	13636.09415
1587	13633.54493
1588	13632.71507
1589	13632.1305
1590	13629.95307
1591	13627.88379
1592	13625.76291
1593	13624.9468
1594	13624.05678
1595	13621.6595
1596	13620.5264
1597	13619.30301
1598	13617.1045
1599	13615.0932
1600	13613.76243
1601	13611.85611
1602	13610.97896
1603	13609.14274
1604	13608.08465
1605	13607.01901
1606	13605.14615
1607	13604.05025
1608	13602.36574
1609	13601.16673
1610	13600.2967
1611	13598.06566
1612	13596.49593
1613	13594.99023
1614	13592.4932
1615	13591.11599
1616	13590.91063
1617	13589.42148
1618	13587.1069
1619	13585.95572
1620	13585.41117
1621	13583.07049
1622	13581.24837
1623	13579.02637
1624	13578.17193
1625	13576.39673
1626	13574.81076
1627	13574.61018
1628	13573.639
1629	13571.81274
1630	13571.60563
1631	13570.47548
1632	13568.46622
1633	13566.83177
1634	13564.52803
1635	13564.33527
1636	13559.79325
1637	13556.14933
1638	13553.84631
1639	13549.61607
1640	13548.13384
1641	13547.1996
1642	13545.89182
1643	13544.16307
1644	13542.03991
1645	13540.90995
1646	13538.67999
1647	13536.6033
1648	13535.02433
1649	13532.59953
1650	13530.34967
1651	13529.46168
1652	13528.97759
1653	13526.63003
1654	13524.23881
1655	13522.23487
1656	13517.39438
1657	13516.86447
1658	13514.0061
1659	13513.32789
1660	13512.20094
1661	13510.98282
1662	13510.79396
1663	13510.28841
1664	13510.10172
1665	13508.02866
